Filename,Filename2,Height_cm,Weight_kg,BMI,Age
D:\FBI CELEBS\Celeb-FBI Dataset\5018_5.10h_57w_female_58a.png,5018_5.10h_57w_female_58a.png,154.94,57,23.74366479,58
D:\FBI CELEBS\Celeb-FBI Dataset\5019_5.5h_53w_female_44a.png,5019_5.5h_53w_female_44a.png,165.1,53,19.44382587,44
D:\FBI CELEBS\Celeb-FBI Dataset\5020_6.1h_81w_male_43a.png,5020_6.1h_81w_male_43a.png,185.42,81,23.55981443,43
D:\FBI CELEBS\Celeb-FBI Dataset\5022_5.9h_0w_female_39a.png,5022_5.9h_0w_female_39a.png,175.26,0,,39
D:\FBI CELEBS\Celeb-FBI Dataset\5023_6.1h_79w_male_44a.png,5023_6.1h_79w_male_44a.png,185.42,79,22.97809062,44
D:\FBI CELEBS\Celeb-FBI Dataset\5024_0h_0w_female_42a.png,5024_0h_0w_female_42a.png,0,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\5025_6.4h_95w_male_44a.png,5025_6.4h_95w_male_44a.png,193.04,95,25.49347204,44
D:\FBI CELEBS\Celeb-FBI Dataset\5026_6.1h_84w_male_60a.png,5026_6.1h_84w_male_60a.png,185.42,84,24.43240015,60
D:\FBI CELEBS\Celeb-FBI Dataset\5027_5.10h_74w_male_29a.png,5027_5.10h_74w_male_29a.png,154.94,74,30.82510868,29
D:\FBI CELEBS\Celeb-FBI Dataset\5028_4.11h_43w_female_28a.png,5028_4.11h_43w_female_28a.png,124.71,43,27.64813855,28
D:\FBI CELEBS\Celeb-FBI Dataset\5029_5.10h_75w_male_47a.png,5029_5.10h_75w_male_47a.png,154.94,75,31.2416642,47
D:\FBI CELEBS\Celeb-FBI Dataset\5030_5.8h_0w_female_41a.png,5030_5.8h_0w_female_41a.png,172.72,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\5031_6.2h_83w_male_53a.png,5031_6.2h_83w_male_53a.png,187.96,83,23.49347285,53
D:\FBI CELEBS\Celeb-FBI Dataset\5032_6.1h_80w_male_41a.png,5032_6.1h_80w_male_41a.png,185.42,80,23.26895252,41
D:\FBI CELEBS\Celeb-FBI Dataset\5033_5.4h_54w_female_27a.png,5033_5.4h_54w_female_27a.png,162.56,54,20.43461118,27
D:\FBI CELEBS\Celeb-FBI Dataset\5034_0h_0w_female_38a.png,5034_0h_0w_female_38a.png,0,0,,38
D:\FBI CELEBS\Celeb-FBI Dataset\5035_6.5h_125w_male_54a.png,5035_6.5h_125w_male_54a.png,195.58,125,32.67842596,54
D:\FBI CELEBS\Celeb-FBI Dataset\5036_0h_0w_female_44a.png,5036_0h_0w_female_44a.png,0,0,,44
D:\FBI CELEBS\Celeb-FBI Dataset\5037_5.7h_58w_female_57a.png,5037_5.7h_58w_female_57a.png,170.18,58,20.02677207,57
D:\FBI CELEBS\Celeb-FBI Dataset\5038_5.10h_67w_male_45a.png,5038_5.10h_67w_male_45a.png,154.94,67,27.90922002,45
D:\FBI CELEBS\Celeb-FBI Dataset\5039_5.6h_70w_male_58a.png,5039_5.6h_70w_male_58a.png,167.64,70,24.90822245,58
D:\FBI CELEBS\Celeb-FBI Dataset\5040_5.6h_0w_female_37a.png,5040_5.6h_0w_female_37a.png,167.64,0,,37
D:\FBI CELEBS\Celeb-FBI Dataset\5041_5.5h_70w_male_46a.png,5041_5.5h_70w_male_46a.png,165.1,70,25.68052473,46
D:\FBI CELEBS\Celeb-FBI Dataset\5042_5.6h_0w_female_36a.png,5042_5.6h_0w_female_36a.png,167.64,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5043_0h_0w_female_38a.png,5043_0h_0w_female_38a.png,0,0,,38
D:\FBI CELEBS\Celeb-FBI Dataset\5044_5.3h_52w_female_36a.png,5044_5.3h_52w_female_36a.png,160.02,52,20.30742283,36
D:\FBI CELEBS\Celeb-FBI Dataset\5045_5.5h_47w_female_47a.png,5045_5.5h_47w_female_47a.png,165.1,47,17.24263804,47
D:\FBI CELEBS\Celeb-FBI Dataset\5046_5.10h_64w_male_42a.png,5046_5.10h_64w_male_42a.png,154.94,64,26.65955345,42
D:\FBI CELEBS\Celeb-FBI Dataset\5047_5.12h_75w_male_42a.png,5047_5.12h_75w_male_42a.png,155.45,75,31.03700532,42
D:\FBI CELEBS\Celeb-FBI Dataset\5048_6.2h_84w_male_41a.png,5048_6.2h_84w_male_41a.png,187.96,84,23.77652673,41
D:\FBI CELEBS\Celeb-FBI Dataset\5050_6.1h_80w_male_46a.png,5050_6.1h_80w_male_46a.png,185.42,80,23.26895252,46
D:\FBI CELEBS\Celeb-FBI Dataset\5051_5.5h_54w_female_45a.png,5051_5.5h_54w_female_45a.png,165.1,54,19.81069051,45
D:\FBI CELEBS\Celeb-FBI Dataset\5052_5.2h_50w_female_46a.png,5052_5.2h_50w_female_46a.png,157.48,50,20.16133065,46
D:\FBI CELEBS\Celeb-FBI Dataset\5053_0h_0w_male_50a.png,5053_0h_0w_male_50a.png,0,0,,50
D:\FBI CELEBS\Celeb-FBI Dataset\5054_5.10h_0w_male_53a.png,5054_5.10h_0w_male_53a.png,154.94,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\5055_6h_0w_male_64a.png,5055_6h_0w_male_64a.png,182.88,0,,64
D:\FBI CELEBS\Celeb-FBI Dataset\5056_5.11h_0w_female_36a.png,5056_5.11h_0w_female_36a.png,155.19,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5057_6.2h_82w_male_57a.png,5057_6.2h_82w_male_57a.png,187.96,82,23.21041896,57
D:\FBI CELEBS\Celeb-FBI Dataset\5058_5.6h_57w_female_52a.png,5058_5.6h_57w_female_52a.png,167.64,57,20.28240971,52
D:\FBI CELEBS\Celeb-FBI Dataset\5061_5.10h_52w_female_38a.png,5061_5.10h_52w_female_38a.png,154.94,52,21.66088718,38
D:\FBI CELEBS\Celeb-FBI Dataset\5062_5.9h_57w_female_52a.png,5062_5.9h_57w_female_52a.png,175.26,57,18.55706295,52
D:\FBI CELEBS\Celeb-FBI Dataset\5063_5.11h_77w_male_40a.png,5063_5.11h_77w_male_40a.png,155.19,77,31.97151814,40
D:\FBI CELEBS\Celeb-FBI Dataset\5064_5.7h_64w_male_37a.png,5064_5.7h_64w_male_37a.png,170.18,64,22.09850711,37
D:\FBI CELEBS\Celeb-FBI Dataset\5065_0h_0w_female_42a.png,5065_0h_0w_female_42a.png,0,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\5066_5.1h_49w_female_41a.png,5066_5.1h_49w_female_41a.png,154.94,49,20.41122061,41
D:\FBI CELEBS\Celeb-FBI Dataset\5068_5.8h_68w_male_33a.png,5068_5.8h_68w_male_33a.png,172.72,68,22.79416324,33
D:\FBI CELEBS\Celeb-FBI Dataset\5069_5.8h_62w_female_56a.png,5069_5.8h_62w_female_56a.png,172.72,62,20.78291354,56
D:\FBI CELEBS\Celeb-FBI Dataset\5070_5.3h_52w_female_42a.png,5070_5.3h_52w_female_42a.png,160.02,52,20.30742283,42
D:\FBI CELEBS\Celeb-FBI Dataset\5071_0h_0w_male_34a.png,5071_0h_0w_male_34a.png,0,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\5072_5.10h_0w_female_36a.png,5072_5.10h_0w_female_36a.png,154.94,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5073_5.10h_65w_female_34a.png,5073_5.10h_65w_female_34a.png,154.94,65,27.07610898,34
D:\FBI CELEBS\Celeb-FBI Dataset\5074_5.10h_0w_female_45a.png,5074_5.10h_0w_female_45a.png,154.94,0,,45
D:\FBI CELEBS\Celeb-FBI Dataset\5076_5.9h_74w_male_54a.png,5076_5.9h_74w_male_54a.png,175.26,74,24.09162558,54
D:\FBI CELEBS\Celeb-FBI Dataset\5078_5.4h_55w_female_42a.png,5078_5.4h_55w_female_42a.png,162.56,55,20.81302991,42
D:\FBI CELEBS\Celeb-FBI Dataset\5080_0h_0w_female_29a.png,5080_0h_0w_female_29a.png,0,0,,29
D:\FBI CELEBS\Celeb-FBI Dataset\5081_5.7h_62w_female_42a.png,5081_5.7h_62w_female_42a.png,170.18,62,21.40792876,42
D:\FBI CELEBS\Celeb-FBI Dataset\5082_0h_0w_female_36a.png,5082_0h_0w_female_36a.png,0,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5083_0h_0w_female_35a.png,5083_0h_0w_female_35a.png,0,0,,35
D:\FBI CELEBS\Celeb-FBI Dataset\5084_5.8h_55w_female_35a.png,5084_5.8h_55w_female_35a.png,172.72,55,18.43645556,35
D:\FBI CELEBS\Celeb-FBI Dataset\5085_0h_0w_female_43a.png,5085_0h_0w_female_43a.png,0,0,,43
D:\FBI CELEBS\Celeb-FBI Dataset\5087_5.11h_0w_female_32a.png,5087_5.11h_0w_female_32a.png,155.19,0,,32
D:\FBI CELEBS\Celeb-FBI Dataset\5088_5.6h_49w_female_38a.png,5088_5.6h_49w_female_38a.png,167.64,49,17.43575572,38
D:\FBI CELEBS\Celeb-FBI Dataset\5089_5.5h_54w_female_39a.png,5089_5.5h_54w_female_39a.png,165.1,54,19.81069051,39
D:\FBI CELEBS\Celeb-FBI Dataset\5091_5.9h_0w_female_31a.png,5091_5.9h_0w_female_31a.png,175.26,0,,31
D:\FBI CELEBS\Celeb-FBI Dataset\5092_5.10h_63w_female_55a.png,5092_5.10h_63w_female_55a.png,154.94,63,26.24299793,55
D:\FBI CELEBS\Celeb-FBI Dataset\5093_6.5h_108w_male_42a.png,5093_6.5h_108w_male_42a.png,195.58,108,28.23416003,42
D:\FBI CELEBS\Celeb-FBI Dataset\5094_6h_78w_male_37a.png,5094_6h_78w_male_37a.png,182.88,78,23.3218059,37
D:\FBI CELEBS\Celeb-FBI Dataset\5095_6h_65w_female_60a.png,5095_6h_65w_female_60a.png,182.88,65,19.43483825,60
D:\FBI CELEBS\Celeb-FBI Dataset\5096_5.9h_64w_male_24a.png,5096_5.9h_64w_male_24a.png,175.26,64,20.8360005,24
D:\FBI CELEBS\Celeb-FBI Dataset\5097_5.12h_93w_male_54a.png,5097_5.12h_93w_male_54a.png,155.45,93,38.48588659,54
D:\FBI CELEBS\Celeb-FBI Dataset\5098_5.10h_79w_male_57a.png,5098_5.10h_79w_male_57a.png,154.94,79,32.90788629,57
D:\FBI CELEBS\Celeb-FBI Dataset\5100_6.3h_97w_male_35a.png,5100_6.3h_97w_male_35a.png,190.5,97,26.72894235,35
D:\FBI CELEBS\Celeb-FBI Dataset\5101_5.7h_56w_female_30a.png,5101_5.7h_56w_female_30a.png,170.18,56,19.33619372,30
D:\FBI CELEBS\Celeb-FBI Dataset\5102_5.7h_0w_female_36a.png,5102_5.7h_0w_female_36a.png,170.18,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5103_6.2h_95w_male_46a.png,5103_6.2h_95w_male_46a.png,187.96,95,26.89011952,46
D:\FBI CELEBS\Celeb-FBI Dataset\5104_6.5h_102w_male_43a.png,5104_6.5h_102w_male_43a.png,195.58,102,26.66559558,43
D:\FBI CELEBS\Celeb-FBI Dataset\5107_5.9h_67w_female_49a.png,5107_5.9h_67w_female_49a.png,175.26,67,21.81268803,49
D:\FBI CELEBS\Celeb-FBI Dataset\5108_5.9h_0w_male_43a.png,5108_5.9h_0w_male_43a.png,175.26,0,,43
D:\FBI CELEBS\Celeb-FBI Dataset\5109_0h_0w_female_60a.png,5109_0h_0w_female_60a.png,0,0,,60
D:\FBI CELEBS\Celeb-FBI Dataset\5110_6h_74w_male_61a.png,5110_6h_74w_male_61a.png,182.88,74,22.12581586,61
D:\FBI CELEBS\Celeb-FBI Dataset\5111_6.2h_88w_male_64a.png,5111_6.2h_88w_male_64a.png,187.96,88,24.90874229,64
D:\FBI CELEBS\Celeb-FBI Dataset\5114_5.6h_70w_male_42a.png,5114_5.6h_70w_male_42a.png,167.64,70,24.90822245,42
D:\FBI CELEBS\Celeb-FBI Dataset\5115_5.9h_70w_male_39a.png,5115_5.9h_70w_male_39a.png,175.26,70,22.78937555,39
D:\FBI CELEBS\Celeb-FBI Dataset\5117_5.9h_68w_male_32a.png,5117_5.9h_68w_male_32a.png,175.26,68,22.13825054,32
D:\FBI CELEBS\Celeb-FBI Dataset\5118_5.10h_59w_female_37a.png,5118_5.10h_59w_female_37a.png,154.94,59,24.57677584,37
D:\FBI CELEBS\Celeb-FBI Dataset\5120_5.7h_56w_female_50a.png,5120_5.7h_56w_female_50a.png,170.18,56,19.33619372,50
D:\FBI CELEBS\Celeb-FBI Dataset\5121_5.10h_86w_male_41a.png,5121_5.10h_86w_male_41a.png,154.94,86,35.82377495,41
D:\FBI CELEBS\Celeb-FBI Dataset\5122_5.3h_55w_female_37a.png,5122_5.3h_55w_female_37a.png,160.02,55,21.47900491,37
D:\FBI CELEBS\Celeb-FBI Dataset\5124_5.9h_64w_female_49a.png,5124_5.9h_64w_female_49a.png,175.26,64,20.8360005,49
D:\FBI CELEBS\Celeb-FBI Dataset\5125_5.7h_67w_male_25a.png,5125_5.7h_67w_male_25a.png,170.18,67,23.13437463,25
D:\FBI CELEBS\Celeb-FBI Dataset\5126_5.6h_60w_female_42a.png,5126_5.6h_60w_female_42a.png,167.64,60,21.34990496,42
D:\FBI CELEBS\Celeb-FBI Dataset\5127_5.4h_53w_female_36a.png,5127_5.4h_53w_female_36a.png,162.56,53,20.05619246,36
D:\FBI CELEBS\Celeb-FBI Dataset\5128_5.9h_0w_female_40a.png,5128_5.9h_0w_female_40a.png,175.26,0,,40
D:\FBI CELEBS\Celeb-FBI Dataset\5129_6.5h_88w_male_41a.png,5129_6.5h_88w_male_41a.png,195.58,88,23.00561187,41
D:\FBI CELEBS\Celeb-FBI Dataset\5130_6.3h_85w_male_43a.png,5130_6.3h_85w_male_43a.png,190.5,85,23.42226907,43
D:\FBI CELEBS\Celeb-FBI Dataset\5131_5.9h_0w_female_36a.png,5131_5.9h_0w_female_36a.png,175.26,0,,36
D:\FBI CELEBS\Celeb-FBI Dataset\5132_5.4h_45w_female_42a.png,5132_5.4h_45w_female_42a.png,162.56,45,17.02884265,42
D:\FBI CELEBS\Celeb-FBI Dataset\5134_5.8h_68w_male_33a.png,5134_5.8h_68w_male_33a.png,172.72,68,22.79416324,33
D:\FBI CELEBS\Celeb-FBI Dataset\5135_4h_48w_female_39a.png,5135_4h_48w_female_39a.png,121.92,48,32.29173125,39
D:\FBI CELEBS\Celeb-FBI Dataset\5136_5.4h_59w_female_37a.png,5136_5.4h_59w_female_37a.png,162.56,59,22.32670481,37
D:\FBI CELEBS\Celeb-FBI Dataset\5137_5.10h_62w_female_44a.png,5137_5.10h_62w_female_44a.png,154.94,62,25.82644241,44
D:\FBI CELEBS\Celeb-FBI Dataset\5138_5.9h_55w_female_36a.png,5138_5.9h_55w_female_36a.png,175.26,55,17.90593793,36
D:\FBI CELEBS\Celeb-FBI Dataset\5139_5.5h_56w_female_65a.png,5139_5.5h_56w_female_65a.png,165.1,56,20.54441979,65
D:\FBI CELEBS\Celeb-FBI Dataset\5140_5.4h_50w_female_45a.png,5140_5.4h_50w_female_45a.png,162.56,50,18.92093628,45
D:\FBI CELEBS\Celeb-FBI Dataset\5141_5.11h_63w_female_41a.png,5141_5.11h_63w_female_41a.png,155.19,63,26.15851485,41
D:\FBI CELEBS\Celeb-FBI Dataset\5142_6.2h_80w_male_56a.png,5142_6.2h_80w_male_56a.png,187.96,80,22.64431118,56
D:\FBI CELEBS\Celeb-FBI Dataset\5143_5.5h_64w_male_55a.png,5143_5.5h_64w_male_55a.png,165.1,64,23.4793369,55
D:\FBI CELEBS\Celeb-FBI Dataset\5144_5.7h_67w_male_58a.png,5144_5.7h_67w_male_58a.png,170.18,67,23.13437463,58
D:\FBI CELEBS\Celeb-FBI Dataset\5145_5.8h_59w_female_34a.png,5145_5.8h_59w_female_34a.png,172.72,59,19.77728869,34
D:\FBI CELEBS\Celeb-FBI Dataset\5146_0h_0w_female_41a.png,5146_0h_0w_female_41a.png,0,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\5147_0h_0w_female_30a.png,5147_0h_0w_female_30a.png,0,0,,30
D:\FBI CELEBS\Celeb-FBI Dataset\5148_5.9h_56w_female_41a.png,5148_5.9h_56w_female_41a.png,175.26,56,18.23150044,41
D:\FBI CELEBS\Celeb-FBI Dataset\5149_5.10h_62w_female_45a.png,5149_5.10h_62w_female_45a.png,154.94,62,25.82644241,45
D:\FBI CELEBS\Celeb-FBI Dataset\5151_5.8h_56w_female_40a.png,5151_5.8h_56w_female_40a.png,172.72,56,18.77166384,40
D:\FBI CELEBS\Celeb-FBI Dataset\5154_5.5h_50w_female_33a.png,5154_5.5h_50w_female_33a.png,165.1,50,18.34323195,33
D:\FBI CELEBS\Celeb-FBI Dataset\5155_5.8h_62w_male_39a.png,5155_5.8h_62w_male_39a.png,172.72,62,20.78291354,39
D:\FBI CELEBS\Celeb-FBI Dataset\5156_5.5h_54w_female_31a.png,5156_5.5h_54w_female_31a.png,165.1,54,19.81069051,31
D:\FBI CELEBS\Celeb-FBI Dataset\5157_6.12h_200w_male_51a.png,5157_6.12h_200w_male_51a.png,185.93,200,57.85368906,51
D:\FBI CELEBS\Celeb-FBI Dataset\5158_6h_98w_male_43a.png,5158_6h_98w_male_43a.png,182.88,98,29.30175613,43
D:\FBI CELEBS\Celeb-FBI Dataset\5159_5.5h_52w_female_41a.png,5159_5.5h_52w_female_41a.png,165.1,52,19.07696123,41
D:\FBI CELEBS\Celeb-FBI Dataset\5160_5.9h_74w_male_45a.png,5160_5.9h_74w_male_45a.png,175.26,74,24.09162558,45
D:\FBI CELEBS\Celeb-FBI Dataset\5161_5.8h_58w_female_62a.png,5161_5.8h_58w_female_62a.png,172.72,58,19.44208041,62
D:\FBI CELEBS\Celeb-FBI Dataset\5162_5.3h_57w_female_48a.png,5162_5.3h_57w_female_48a.png,160.02,57,22.26005964,48
D:\FBI CELEBS\Celeb-FBI Dataset\5163_5.9h_0w_female_39a.png,5163_5.9h_0w_female_39a.png,175.26,0,,39
D:\FBI CELEBS\Celeb-FBI Dataset\5164_5.2h_49w_female_41a.png,5164_5.2h_49w_female_41a.png,157.48,49,19.75810403,41
D:\FBI CELEBS\Celeb-FBI Dataset\5166_5.4h_0w_female_38a.png,5166_5.4h_0w_female_38a.png,162.56,0,,38
D:\FBI CELEBS\Celeb-FBI Dataset\5167_5.5h_51w_female_49a.png,5167_5.5h_51w_female_49a.png,165.1,51,18.71009659,49
D:\FBI CELEBS\Celeb-FBI Dataset\5168_5.1h_50w_female_55a.png,5168_5.1h_50w_female_55a.png,154.94,50,20.82777614,55
D:\FBI CELEBS\Celeb-FBI Dataset\5169_6.1h_76w_male_33a.png,5169_6.1h_76w_male_33a.png,185.42,76,22.1055049,33
D:\FBI CELEBS\Celeb-FBI Dataset\5171_5.9h_64w_female_35a.png,5171_5.9h_64w_female_35a.png,175.26,64,20.8360005,35
D:\FBI CELEBS\Celeb-FBI Dataset\5172_6h_86w_male_36a.png,5172_6h_86w_male_36a.png,182.88,86,25.713786,36
D:\FBI CELEBS\Celeb-FBI Dataset\5173_0h_0w_female_54a.png,5173_0h_0w_female_54a.png,0,0,,54
D:\FBI CELEBS\Celeb-FBI Dataset\5174_0h_0w_female_45a.png,5174_0h_0w_female_45a.png,0,0,,45
D:\FBI CELEBS\Celeb-FBI Dataset\5175_5.10h_61w_female_40a.png,5175_5.10h_61w_female_40a.png,154.94,61,25.40988689,40
D:\FBI CELEBS\Celeb-FBI Dataset\5176_0h_0w_male_60a.png,5176_0h_0w_male_60a.png,0,0,,60
D:\FBI CELEBS\Celeb-FBI Dataset\5177_4.11h_40w_female_19a.png,5177_4.11h_40w_female_19a.png,124.71,40,25.71919865,19
D:\FBI CELEBS\Celeb-FBI Dataset\5178_5.8h_63w_female_38a.png,5178_5.8h_63w_female_38a.png,172.72,63,21.11812182,38
D:\FBI CELEBS\Celeb-FBI Dataset\5179_5.4h_0w_female_47a.png,5179_5.4h_0w_female_47a.png,162.56,0,,47
D:\FBI CELEBS\Celeb-FBI Dataset\5180_5.10h_77w_male_53a.png,5180_5.10h_77w_male_53a.png,154.94,77,32.07477525,53
D:\FBI CELEBS\Celeb-FBI Dataset\5181_5.5h_58w_female_59a.png,5181_5.5h_58w_female_59a.png,165.1,58,21.27814907,59
D:\FBI CELEBS\Celeb-FBI Dataset\5182_5.7h_54w_female_40a.png,5182_5.7h_54w_female_40a.png,170.18,54,18.64561537,40
D:\FBI CELEBS\Celeb-FBI Dataset\5183_5.6h_70w_male_57a.png,5183_5.6h_70w_male_57a.png,167.64,70,24.90822245,57
D:\FBI CELEBS\Celeb-FBI Dataset\5184_5.7h_0w_female_34a.png,5184_5.7h_0w_female_34a.png,170.18,0,,34
D:\FBI CELEBS\Celeb-FBI Dataset\5185_0h_0w_female_42a.png,5185_0h_0w_female_42a.png,0,0,,42
D:\FBI CELEBS\Celeb-FBI Dataset\5186_5.6h_45w_female_42a.png,5186_5.6h_45w_female_42a.png,167.64,45,16.01242872,42
D:\FBI CELEBS\Celeb-FBI Dataset\5189_0h_0w_female_32a.png,5189_0h_0w_female_32a.png,0,0,,32
D:\FBI CELEBS\Celeb-FBI Dataset\5190_5.10h_54w_female_30a.png,5190_5.10h_54w_female_30a.png,154.94,54,22.49399823,30
D:\FBI CELEBS\Celeb-FBI Dataset\5191_5.9h_0w_male_47a.png,5191_5.9h_0w_male_47a.png,175.26,0,,47
D:\FBI CELEBS\Celeb-FBI Dataset\5192_5.10h_74w_male_47a.png,5192_5.10h_74w_male_47a.png,154.94,74,30.82510868,47
D:\FBI CELEBS\Celeb-FBI Dataset\5193_6h_77w_male_44a.png,5193_6h_77w_male_44a.png,182.88,77,23.02280839,44
D:\FBI CELEBS\Celeb-FBI Dataset\5194_5.5h_51w_female_39a.png,5194_5.5h_51w_female_39a.png,165.1,51,18.71009659,39
D:\FBI CELEBS\Celeb-FBI Dataset\5195_6h_74w_male_32a.png,5195_6h_74w_male_32a.png,182.88,74,22.12581586,32
D:\FBI CELEBS\Celeb-FBI Dataset\5196_6.2h_84w_male_38a.png,5196_6.2h_84w_male_38a.png,187.96,84,23.77652673,38
D:\FBI CELEBS\Celeb-FBI Dataset\5197_5.9h_0w_female_46a.png,5197_5.9h_0w_female_46a.png,175.26,0,,46
D:\FBI CELEBS\Celeb-FBI Dataset\5198_5.12h_80w_male_52a.png,5198_5.12h_80w_male_52a.png,155.45,80,33.10613901,52
D:\FBI CELEBS\Celeb-FBI Dataset\5199_5.10h_57w_female_62a.png,5199_5.10h_57w_female_62a.png,154.94,57,23.74366479,62
D:\FBI CELEBS\Celeb-FBI Dataset\5200_5.6h_57w_female_55a.png,5200_5.6h_57w_female_55a.png,167.64,57,20.28240971,55
D:\FBI CELEBS\Celeb-FBI Dataset\5202_6.6h_109w_male_40a.png,5202_6.6h_109w_male_40a.png,198.12,109,27.76961504,40
D:\FBI CELEBS\Celeb-FBI Dataset\5203_6h_0w_male_63a.png,5203_6h_0w_male_63a.png,182.88,0,,63
D:\FBI CELEBS\Celeb-FBI Dataset\5204_5.6h_52w_female_30a.png,5204_5.6h_52w_female_30a.png,167.64,52,18.50325096,30
D:\FBI CELEBS\Celeb-FBI Dataset\5206_5.11h_74w_male_38a.png,5206_5.11h_74w_male_38a.png,155.19,74,30.72587458,38
D:\FBI CELEBS\Celeb-FBI Dataset\5207_6.1h_0w_male_35a.png,5207_6.1h_0w_male_35a.png,185.42,0,,35
D:\FBI CELEBS\Celeb-FBI Dataset\5208_5.5h_0w_female_41a.png,5208_5.5h_0w_female_41a.png,165.1,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\5210_0h_0w_female_35a.png,5210_0h_0w_female_35a.png,0,0,,35
D:\FBI CELEBS\Celeb-FBI Dataset\5211_5.8h_61w_female_38a.png,5211_5.8h_61w_female_38a.png,172.72,61,20.44770526,38
D:\FBI CELEBS\Celeb-FBI Dataset\5212_5.5h_55w_female_41a.png,5212_5.5h_55w_female_41a.png,165.1,55,20.17755515,41
D:\FBI CELEBS\Celeb-FBI Dataset\5213_0h_0w_female_25a.png,5213_0h_0w_female_25a.png,0,0,,25
D:\FBI CELEBS\Celeb-FBI Dataset\5215_0h_0w_female_53a.png,5215_0h_0w_female_53a.png,0,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\5216_6h_81w_male_56a.png,5216_6h_81w_male_56a.png,182.88,81,24.21879844,56
D:\FBI CELEBS\Celeb-FBI Dataset\5217_5.3h_50w_female_49a.png,5217_5.3h_50w_female_49a.png,160.02,50,19.5263681,49
D:\FBI CELEBS\Celeb-FBI Dataset\5218_6h_77w_male_39a.png,5218_6h_77w_male_39a.png,182.88,77,23.02280839,39
D:\FBI CELEBS\Celeb-FBI Dataset\5220_5.9h_68w_male_43a.png,5220_5.9h_68w_male_43a.png,175.26,68,22.13825054,43
D:\FBI CELEBS\Celeb-FBI Dataset\5221_5.9h_77w_male_61a.png,5221_5.9h_77w_male_61a.png,175.26,77,25.06831311,61
D:\FBI CELEBS\Celeb-FBI Dataset\5222_5.9h_59w_female_39a.png,5222_5.9h_59w_female_39a.png,175.26,59,19.20818796,39
D:\FBI CELEBS\Celeb-FBI Dataset\5224_6.1h_81w_male_63a.png,5224_6.1h_81w_male_63a.png,185.42,81,23.55981443,63
D:\FBI CELEBS\Celeb-FBI Dataset\5225_5.7h_56w_female_40a.png,5225_5.7h_56w_female_40a.png,170.18,56,19.33619372,40
D:\FBI CELEBS\Celeb-FBI Dataset\5226_5.2h_55w_female_38a.png,5226_5.2h_55w_female_38a.png,157.48,55,22.17746371,38
D:\FBI CELEBS\Celeb-FBI Dataset\5227_5.9h_54w_female_38a.png,5227_5.9h_54w_female_38a.png,175.26,54,17.58037543,38
D:\FBI CELEBS\Celeb-FBI Dataset\5228_5.6h_54w_female_39a.png,5228_5.6h_54w_female_39a.png,167.64,54,19.21491446,39
D:\FBI CELEBS\Celeb-FBI Dataset\5229_0h_0w_female_41a.png,5229_0h_0w_female_41a.png,0,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\5231_5.2h_52w_female_28a.png,5231_5.2h_52w_female_28a.png,157.48,52,20.96778387,28
D:\FBI CELEBS\Celeb-FBI Dataset\5232_6.2h_80w_male_47a.png,5232_6.2h_80w_male_47a.png,187.96,80,22.64431118,47
D:\FBI CELEBS\Celeb-FBI Dataset\5234_5.8h_0w_male_53a.jpg,5234_5.8h_0w_male_53a.jpg,172.72,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\5235_5.5h_50w_female_35a.png,5235_5.5h_50w_female_35a.png,165.1,50,18.34323195,35
D:\FBI CELEBS\Celeb-FBI Dataset\5236_5.10h_0w_male_53a.png,5236_5.10h_0w_male_53a.png,154.94,0,,53
D:\FBI CELEBS\Celeb-FBI Dataset\5237_5.5h_48w_female_38a.png,5237_5.5h_48w_female_38a.png,165.1,48,17.60950267,38
D:\FBI CELEBS\Celeb-FBI Dataset\5239_0h_0w_female_37a.png,5239_0h_0w_female_37a.png,0,0,,37
D:\FBI CELEBS\Celeb-FBI Dataset\5240_6.2h_84w_male_43a.png,5240_6.2h_84w_male_43a.png,187.96,84,23.77652673,43
D:\FBI CELEBS\Celeb-FBI Dataset\5241_5.3h_50w_female_65a.png,5241_5.3h_50w_female_65a.png,160.02,50,19.5263681,65
D:\FBI CELEBS\Celeb-FBI Dataset\5243_5.8h_0w_female_41a.png,5243_5.8h_0w_female_41a.png,172.72,0,,41
D:\FBI CELEBS\Celeb-FBI Dataset\5244_5.8h_59w_female_38a.png,5244_5.8h_59w_female_38a.png,172.72,59,19.77728869,38
D:\FBI CELEBS\Celeb-FBI Dataset\5245_6.2h_86w_male_51a.png,5245_6.2h_86w_male_51a.png,187.96,86,24.34263451,51
